Id,Tweet,Target,Severity,Fake/Real,Hate/Not Hate,Category,english_translation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
2901,"@assooryavanshi_ @AliHuss96739717 @sushant_says @assooryavanshi
?????? ???????????? ?????? ?????? ??????????????? ???????????? ???????????? ???????????? ??????! ????,1,0,0,0,22,11
@umashankarsingh @RubikaLiyaquat @AMISHDEVGAN @romanaisarkhan @DChaurasia2312 in charo per MUKADMA ho. Ye log aaj 7 din se sirf Jamaat ko hi dosh de rahe hain Corona pandemic k liye.",O,L,0,Hate,Cyberbullying,"@Susuryavanshi @Alihususus
,,,,,,,,,????, 1,0,0,0,22,11
@UmashankarsinghIt is just giving a lot to the people from the day.",give,lot,day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3259,"@KuwarPcs @Shilpa_Bhartiy @BabitaPhogat Tu bhi tere modi ki tarah #GobarChaap
Phele toh media ko paise deke jhoot felaya edited video se ki mulana aur Tablighi jamaat ne CORONA felya.
Agar mulana sahi mein galat hota toh ab tak jail mein hota.Jhootbkibaur",I,L,0,Hate,Religion/Radicalization,"@Khuvar P Chg @Shilp B
P Helle toh Media gave money to Jhoot Feloy Edded Vido that Mulan and Tighth Jamaat failed.
Agar mulan sahi mein dho ho ho tohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh",hell,media,gave,money,ed,fail,agar,mein,ho,ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,"#CHINA ek taraf CHAMGAADAD testing se CORONA VIRUS IJJAZ kar raha tha, Aur saath apni ECONOMY ko Darrusat karne ki TYAARI bhi kar raha tha. DUNIYA ki Aankhon mein dhool Jhonkne ke liye Usne CORONA ka Asar WUHAN mein dikhaya, JO chund dinon mein SAMAAPAT ho geya#.. Cont..",,,1,Not Hate,Demography/Region,"#Chhayina is a way of Chhayangadad Testing from Chha O O O O O Van V Eusha Ejj ZDuniyya is that for the dust, I am seen for the dust, I am seen, I am a day, I am a day, I amChinta 4",way,test,van,dust,seen,dust,seen,day,day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,@Self_Very5 @ahir_sr @chitraaum @BabitaPhogat Abhi sb cheeje tu dharm ka chashma lagakar dekh rha bhai ek baar sachche man se dekh usne kya galat kaha desh me 30% corona positive tabligi jamaat baale hai,O,M,0,Hate,,@Shelf V Arya 5 @Ahiri @Chitraum,shelf,arya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,Dekho kaise Tablighi jamaat fila aha corona https://t.co/mqlKoib7lb,O,M,1,Hate,Religion/Radicalization,Dikho how the twigs,twig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2597,Begherat motassib jealous Sindhi Shia hokomat ka leader Bhalabul Zardari karachi ko New york jesa corona affected banana chahta he. Tablighi jamat ko to corona phelane ka zimmedar banaya but apne bap Irani shia jo aakar karachi me  har gali muhalle me phail gaye koi bat nahi.,O,M,0,Hate,Religion/Radicalization,B Egharat Motasib Jaylousanshi Hakomat is the best of the Halbul Z Ardar Karchi.There is no task of failing to make the Tigre Jayam to fade Choron.,best,task,fail,make,fade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,@ANI OMG ...hamare desh ka durbhagya dekho mahamari me bhi jamaat ko source le kar bolna padh rha hai......ab ye bhi bol do dunia me corona ka single source hai na ki chinese ka naam liye,O,M,0,Hate,,@Anani ॐg॥.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6635,Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ gadhi isse Ghar wapsi kehte Hain converted jahil,I,L,1,Hate,,Gadhi Isse Ghar Vapsi Kehte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2844,@swrajsingh Bhai ye baat saaf hai ki corona Air travelers k zariye desh me aaya. Jamaat me bhi kuchh log videsho se aaye jinse jamaat k dusre log infected hue. Hamari sarkar jhuta dawa karti hai ki Airport par sabki screening hui. Sarkar to Trump k swagat,O,M,0,Hate,,"@Swarajsingh B is the meaning of Choron Ir Trivers.Some people came from abroad who came from abroad in the world, who were known to Jamaat.Amari Circle is very happy that I was a Sabki Sachrining.Recruit",mean,came,abroad,came,abroad,world,known,veri,wa,recruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,@mohdishrar8850 @sambitswaraj Ha jo tabligi jamaat wale to thuk kar or corona virus Ã°ÂÂ¦Â  fela kar jo desh sewa kar rahe h un bhadwo k liye kuch bhok le suvar,O,M,0,Hate,,@Mohadishr 450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7583,I think government ko rule bana dena chahiha ki muslim ka flag orange colour me hona chahiha ð,R,H,0,Hate,Religion/Radicalization,E Think Govornement should be made to be made in the Flong Orange Cholour of Muslim,think,made,made,flong,orang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5900,?? ?? ??? ?? ??? 2000 ?? ??? ??? nano gps chip: https://t.co/4QxHrTVQqW via @YouTube,,,1,Not Hate,,",,,,,2000 ??,,ननो ग्प्स् चिप्: ह्त्त्प्स्://त्ॅओ/४Qक्ष्ःर्ट्VQक़्W विअ @य़ोउटुबे",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5334,"Kuch ni hua bas ....
#AdaniHindenburg https://t.co/LUov6efshO",,,1,Not Hate,,"I am happy
#Adani: Indenburg Hattps: // Tao/AFS",tao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5971,ayesha ke sath kand karne wala bhi shitan hi tha ????,,,1,Not Hate,,With Ayesh Kand Karne Val Bhi Shitan Hi ????,val,hi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6113,Hame to ismal ka ek hi matlab pata hai chodna ladki na mile to kutta billi gadha suar kuch bhi chodna or mar jao to Allah dalal se 72 hure lo or fir chodna Matlab Islam=chodna Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ,R,H,1,Hate,Religion/Radicalization,"In this, if I do not get Chodn Ladki, then the dog is not found, then the dog is not going to Chodn or Mar",get,dog,found,dog,go,mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,"@MukeshMukeshsaw @Afjalkhan32 @SARFRAZBIHARI1 @IrfanPathan @rahatindori China me December me malum huva Corona virus ka, Feb me apni sarkar ne visit visa aur tourism visa par rok kyu nahi lagayi, nahi lagayi ok, airports pe checking me kyu utna laparwahi",,,0,Not Hate,Demography/Region,"@Aukeshukeshsav @Afzalkhan 32 @Sh FLagya oak, eraport",sh,oak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,"@barri_ismail @majorgauravarya Hamaare mulk ki phikr chhodo aur apne mulk pe dhyan do . Apne logon ki jaan bachaane ke baare me socho, jo ki tumhare nazayaz baap CHINA ke phailaaye CORONA VIRUS se mar rahe hain.",,,1,Not Hate,Demography/Region,"@BarrismailThink about saving the life of people, who are diverting from you to Viva Bap Chharana.",save,life,divert,viva,bap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,@sambitswaraj Corona se jyada khatra tablighi jamat se hai. Inka kuchh kijiye.,O,M,1,Hate,Religion/Radicalization,@Sam Sambitasvaraj Chhoron is from Khatra Tablighi Zamat.Do something.,sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5611,@rashtrawadiji Jaise Sudhir Chaudhary 2000 k note mein nano GPS chip laga deta hai,,,0,Not Hate,,@Rashravadiki like Shudhir Chhaodharya 2000,like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,Tablighi Jamat ne hame sirf corona diya hai !!,O,M,1,Hate,Religion/Radicalization,Tight Zamat has given us only Choron !!,tight,ha,given,us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,Aaj India mai agar corona virus itni teji se phela hai to woh kuch logon ki bewakufiyon ke wajah se .aur woh bewakufi jamaat walon ne ki .hame lagta hai jamaat ko india mai ###ban ban ban ##kar Dena chiye###,O,L,0,Hate,Demography/Region,"In Aaj India, I have failed from the fire, then they have failed due to the stupid people, but the stupid Jamaat Valon said that we have to do the Jamaat in the India.",india,fail,fire,fail,due,stupid,stupid,said,india,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7199,Sochta hun agar yha muslim nahi ho dalit na ho to sawarno ke pass kosi mudda bachegaÃ°ÂÂ¤Â,O,M,0,Hate,Religion/Radicalization,"If you are not Dalit, then there is no Dalit, then the issue of Savarno will be left",left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3962,Sab yaad hai... #KashmiriPandits #KashmiriHinduGenocide #HinduLivesMatters #HindusUnderAttack,,,1,Not Hate,Religion/Radicalization,Shab is remembered.#Khashiri P Andits,shab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7538,Aray Bhai ye flag Pakistan ka nhi hi hum Muslims ka hi jo Pakistan khud ka flag bana ke rakha hi ð Muslims ka Chand tarah with green flag hi  kaise kaise log manipulate kr rahe,,,1,Not Hate,Religion/Radicalization,It is Ari B Hi Hi Humauslaims of Flag Pist,hi,hi,flag,pist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5677,@sudhirchaudhary @narendramodi @realDonaldTrump Bhaiya Nano GPS Chip kidhar hai.... 2000 ki note me?????,,,1,Not Hate,Religion/Radicalization,@Sudhrichadharya @Narendramodi2000 in Note ?????,note,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6576,Islaam Chutiya h or rayga hamesha Ã°ÂÂÂÃ°ÂÂÂ,R,H,1,Hate,,Islam Chhutiya Hur Ryg Hamesh,islam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3904,Bjp hinduwadi party aaj bharat ke musalmano ki pehli pasand ban gai hai triptilarn ka result aa gaya hai hinduon tum koi or party dhondh lo #HindusUnderAttack #HinduRashtra #Hindutva https://t.co/heYxfWeiOt,R,L,1,Hate,Religion/Radicalization,BHats: // Tao/Hayakshf W.,bhat,tao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5488,"@gautam_adani @IsraeliPM @netanyahu Isko bol ke Hindenburg ka kuch karwa bhai, bahot loss ho rha",I,L,0,Hate,,@Gautamadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,@BJP4Delhi @adeshguptabjp @rajeshbhatiabjp @narendramodi pratyaksh ko pramaan ki  aavashyakta nahi hoti..ab inhi me se kisiko corona ho or ye sabke ghar ghar jaa rahe or inki wajah se corona faile to kya media me sara din bjp jamaat ki khabre chalwayenge?,O,M,1,Hate,Religion/Radicalization,@B P4 delhiChalwayenge?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,@AMISHDEVGAN Abeyyy!!!! Ye kya corona cases badhne pe Pakistan aur Dawood ki yaad aa gyi ya Tablighi Jamaat se maafi maangne k naam par?,O,L,1,Hate,Religion/Radicalization,@Anishdh Ev Ghan Abeyyya !!!!Why did Choron Chases Badhne Pe Akistan and Davud's Yad Aa Gyya Tangi Zamat Mafi Majnar?,ghan,chase,yad,aa,tangi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,corona virus se pura world pareshan hai siwa china ke aisa kyon https://t.co/Hqj5StG8a1,,,0,Not Hate,Demography/Region,Choron Virus Pur Voril Pareshan Hai Siv Chin Ke Ace Kyon Hattaps: //,pur,chin,ace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,"@SharjeelUsmani Jai Shri Ram Sharjeel ????
Kya hai na humlog Fake Farmer Protest ko jayda seriously nhi Lete. Jo real farmers hai wo Apne kaam me lage hai aur jinhe paiso se pyar hai wo dharne par",I,L,0,Hate,Religion/Radicalization,"@Serejalusamani Za Shree Amani Majerla ????
I do not know that the loners are alone p weepingZo Reel Firms are engaged in your work and those who have a person with money",za,shree,amani,know,reel,firm,work,person,money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4620,@pradeepmittal_p @Kritika_Kamra @doctorrichabjp Tab naya protest shuru hoga aur fake farmer protest khatam,I,L,0,Hate,,@Pradeepmittalp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,Musalman aur jamaat ko Badnaam Karne Wale Dalal media yah kya hai Corona ko badhava Dene Wale hinduwadi media Inko Nahin dikhegi https://t.co/CIMgi46HZ2,R,H,1,Hate,Religion/Radicalization,What is the excess of Balmalam and Jamaat.,excess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3878,#HindusUnderAttack government ko bus vote se matlab hai .in ???? ki aulad ko hindo ko ak hoke saaf krna hoga,O,L,0,Hate,Religion/Radicalization,#Indusunderatchk Government is a Bus Vote.That the Hindus will get the meaning,govern,bu,vote,hindu,get,mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,US se India Delhi ke Civil lines wapas aayi ek mahila ke pariwaar ke 8 Log corona positive paye gaye Bahadur Babita fogaat batayein yeh kaunsi jaahil jamaat ke log hain?,O,M,0,Hate,Demography/Region,"The Choron of the family of the women's family of the women's family of the India delhi was found in the Choron Pochivi, B Ahdur B Abit Phogat, the people of the Jahil Jahil Jahil Jahil Jahil Jahil?",india,delhi,wa,found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6514,Yar inn aurton ko ghutan nahi hoti Ã°ÂÂÂ®,,,1,Not Hate,,Aur Inn Vyton is not shocked,inn,shock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4079,"@ajaydevgn sir, kyu Hindu ke base pe movie banaye @ThankGodFilm. Asa tho Islam and Christianity me bhi hai darga keliye chadar lete hai and Christians candles lete hai tho unke base pe film banao.#BoycottbollywoodCompletely #BajrangDal @AmitShah #HindusUn",I,L,0,Hate,Religion/Radicalization,"@Ay Ajaydevagn Sir, Kyu: Bet on the settled on the beds @Thankgod F Ilm.Aas Thin Elisam and Chhitikan is in the world.",ay,sir,kyu,bet,bed,aa,thin,world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7878,Bihar wale maar isliye kathe ha ku ki inhe bath karne ka ek 1rs ka nahi atha ma chhattisgarh se yaha illetrate bihari itna akad ka bath karte ha jese pura area inhi ka baap ka ha <br>Pehle kudh ki galti dekho phir dusro phe ungli utha hoð¤¬ð¤¬ð¤¬,O,M,0,Hate,Demography/Region,"B Ihr Vale Mara is a statement that they do not have the same meaning of blessings, but they are allegedly in the same way as they are in the same way as they are of the father of the person, they are very happy to do the same thing.",vale,mara,statement,mean,bless,way,way,father,person,veri,thing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,"@Parveez77576641 @mygovindia @PIB_India @MIB_India @PMOIndia @MoHFW_INDIA Tablighi Jamaat ki vajah se case 35% Increase ho gae, varna 15 April tak Corona mukt Bharat hota.",O,M,0,Hate,Religion/Radicalization,@P Arviz 7561 @Mygovindia @P E B India,india,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,@ZeeNews @Sheerin_sherry @PMOIndia @narendramodi  @AmitShah  Please aap iss khabar ko gambhirta se le china ki ye chaal ho sakti he indian army me corona virus Ã°ÂÂ¦Â  failane ki ....,,,1,Not Hate,Religion/Radicalization,@Z Inevs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7520,Abeee tu bahut bak bak bhut kr ta hai sala Direct point ka baat kr bhai Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ,I,L,1,Hate,,"Aabi, you are very happy with you",veri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,@BAD__BOY__ATIF Mubarak ho modiji kii dostii ka inaam hai trump kii taraf se.............Corona ke sath lakho aayege.......kounsi jamaat ka naam denge,O,M,1,Hate,Gender/Sexism,@B Aad Bo Yiti F Aubark Ho is the reward of friendship of modiji.,bo,ho,reward,friendship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3957,Mere Aankho me aansu aagaye Gala Bhar aya.Jay shri Ram Mujhe Sanatan Dharm Par Garv he. Jago Hinduo Jago.#bageshwar #BageshwarDhamSarkar #SanatanDharm #Islam #Kuran #HindusUnderAttack #Sanatan_Dharm_hi_sarvashrestha_hai #BoycottbollywoodCompletely,,,1,Not Hate,Religion/Radicalization,"In the eyes, there is a lot of fire in the world.Zago: Indino Zago.",eye,lot,fire,world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,@swan6aryan @ajeetbharti Main baat ye hai k tablighi jamaat china k sath aur pak k sath milke  corona failaya,O,M,1,Hate,Religion/Radicalization,@ @Swan ४ Aryan @Ajitabhrathi.,swan,aryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7506,Ye naveen bas popular hona chahta hai vrna us kaand se pahle koi nhi janta tha ise or ab sab jan ne lag jaye hai Ã°ÂÂÂ³Ã°ÂÂ¤Â£,,,0,Not Hate,,"There is a new bus populist, the first person has taken it before it.",new,bu,populist,first,person,ha,taken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,"@Nupur_Nupur_ @Politic11246507 @BabitaPhogat Tablighi jamaat ke khilaaf sabse bada action to government khud hi le rahi hai....... Uske khilaaf kaun FIR kar skta h.
I SuppoRt Babita aur hmare desh me corona suvar jamatiyon se hi fal rahaa hai",O,M,0,Hate,Religion/Radicalization,"@Napurnupur @P Olitich 1126507The Kaun F E F E S S S E S S E S S S E S S S F M T O Parts.
E -shappot b abit and hmre country is getting fruits with Choron Suvar Jamtin",part,get,fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,Omg Ã°ÂÂÂ± koi noksaan to nahi hua,,,1,Not Hate,,I did not have any harm,ani,harm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,"@AjazkhanActor which jamaat has contributed more Corona, ek Baap ki aulaad hai to Jawaab de.",O,M,1,Hate,,"@Jzkhanachtor, Jamaat Has Chontibuteed More Chhoron, Eb B Aa Balad, if you have children.",ha,aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3934,"Ye LIC ka insurance kaise karte hai?

#LIC #Adani #GautamAdani #Adaniscam #AdaniGroup #AdaniGate #HindenburgReport #HindenbergResearch #HindusUnderAttack #AdaniFPO",,,0,Not Hate,Religion/Radicalization,"How do you have an insurmon?

#Ichh #Adani #Ghotamadani #Adanischam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,@RajatSharmaLive Abey sala bhadwa #rajatsharma  tu nahi sudhrega. tera baap Trump aaya tha maloom 1 lakh log ikhthhaa hue the. Dalal aaj gujrat me sab se jyada case hai #Corona ke. Jimmedar jamaat ko hi bolega.hud he nichh ta ki. https://t.co/rmV14fgVeF,O,M,1,Hate,,@Ajatshmavaye Abey Sul BhaddiTer Bap Trump Aaye Malum 1 Lakh Lakh Lakhtha.Dallal Az Gujrat is very much cheated by #Chhoron.Jimadar will speak to Jamaat.Hats: // Tao/RM V14 FG V A F,abey,bap,trump,veri,much,cheat,speak,hat,tao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Corona virus ya China virus. Ye virus china ke dwara janboojh kar failaya gaya. Sochiye agar Bharat ki maleriya ki dabai nahi hoti to kya hota. Ye sidha aakraman hai. China ne lakho americi ko mara hai.  America ko chahiye ki China par attack kare.,O,M,0,Hate,Religion/Radicalization,"Choron Virus Y Chhin Virus.This was spread by the time of the hierarchy.What if the blessings are not suppressed, then what happens.This is the help of Sidh.Chhin has died of Lakho America.Ameraich should be tightened.",wa,spread,time,bless,suppress,happen,help,ha,die,america,tighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5866,@Ra_THORe @narendramodi ye wo hi patarkar hai na jo 2000 ke note me NGP (Nano GPS chip ) dhund rha tha.... mil gyi kya.. ?? ?? ?? bura haal hai chamchagiri ka,,,1,Not Hate,Religion/Radicalization,"@St: O @Narendramodi This is the heart which is not in the Note of 2000 (Nono G Chip) Dhundhhhhhhhhhhhhh.Why do you get?,,,Bur hal hai chamchagiri ki",st,heart,note,chip,get,bur,hal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5695,"@sudhirchaudhary @anjanaomkashyap 

Yaar mere 2000 k note me Nano GPS Chip nai mill raha, can you help me find it ?

Waise bhi aap log bhi free hai aaj kal.

#Lockdown4 #12MAYIS2012 #MediaVirus #GodiMedia",,,1,Not Hate,,"@Sudhrichadharya @Anjanomkashyap

If I am in my 2000s, I am a melodious, in the help of a lot, in the help?

W is like this, it is free.

#Achkdown ४ #12",help,lot,help,like,free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,"@SushantBSinha Mujhe to ye bhi samajh nahi aata, ki Tablighi jamaat ke in logo ko bachane ke liye, Jo ki khud ke saath doosron mein bhi Corona failana chahte Hain aur khud shaneed hona chahte Hain, unke liye doctors or nurses etc ki jaan ko kyun jokhim me",O,M,1,Hate,Religion/Radicalization,"@Shythr Binhin, I do not understand that to escape these people of the twilight Jamaat, with the same self, I am a Chhoron Falan Chahte, and themselves, they have been able to do their life for themAt risk",understand,twilight,self,life,risk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,@ReallySwara @BabitaPhogat Kam dimaag ki aurat....jo list dikha rahi ho....Usme se  sirf jamaat se hi corona kyu fela ye batao....ye hi to puch rahe h...or tera chacha farar h,O,M,1,Hate,,@Allayaswar @B Abit P Ho Kham Kham Brain that the woman is looking at the woman who is looking at me only by the Jamaat from the Jamaat.,ho,brain,woman,look,woman,look,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4206,"Ye janab likhte hai ki "" Agar Shahrukh doshi ho"" , arey macharchodo ek insaan ko jinda jala dia tumhare kaum me ye kaun sa punya hai. #AnkitaSingh #AnkitaDemandsJustice #Jharkhand #HindusUnderAttack https://t.co/lPd5WA4a9T",I,L,1,Hate,Religion/Radicalization,"It is written that ""Agarhhrukh Doshi Ho"", Ary Machchodo and this is the one who has this?#Ankitshingh",written,ho,one,ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6888,"Just to justify ishlamik terrorismÃ Â¥Â¤ This penguin defaming Bharatiya Culture,  whatever you try bharatiya koi 35 tukro katke fridge pe nahi rakhta, kyunki tum log atankwadi , terrorist , rapist ho aur rahoge... Aur sun lo kyunki tum log kuch padhi likhi ladkiyo ko brainwash nahi kar pa rahe ho ,  to une jan se marna suru kar diya, rape karna suru kar niye<br><br>Sale desh choro, sab ke saab terrorist kahike",R,M,0,Hate,Gender/Sexism,"So, Justifya Ishlamik Terorisam Thin Pengun Defaminung B Hartiye Chhulture, Whitewear Yau Try Bhartiya Koi Koi 35 Tukro Katki Fridge will not be kept on, because you will be a person, you will be attentive, and you will remain.Come listen, you are not able to bomb the ladies to write a lot of money, then you have started the corn, the corne of the corne",thin,tri,koi,koi,kept,person,attent,remain,come,listen,bomb,write,lot,money,start,corn,corn,corn,,,,,,,,,,,,,,,,,,,,,,,,
5196,"@Sachchi92500319 @iTweetStorm_ Boycott jawan likh salee
Pathaan ka aur boycott karna ka jarurat nehi hai",I,M,0,Hate,Gender/Sexism,"@Sachchi2500319
P is required for Boychot Karn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,"@lokarlorajniti @Saru81589968 Acha, in logo ne maann liya h k Tablighi jamaat walo ko corona hua ta, pahle toh yeh ye bi nahi man rhe te koi jamati ko corona h Ã°ÂÂ¤Â£Ã°ÂÂ¤Â£Ã°ÂÂ¤Â£",O,L,1,Hate,Religion/Radicalization,@Lokarolorjniti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6246,Teri maa ki chut <br>Sakina toh tara singh ke lund peh hi achi lagti hai Ã°ÂÂÂ,I,M,1,Hate,,Terri Ma's Chut,terri,chut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,"china  kabzaa kar chuka 8 K M andar tak......Corona virus peak pe hai.......
.....modiji Yoga pe bhasan de rahe hai....
.....kaisa PM chuna hai Gadho ne....",I,L,1,Hate,Demography/Region,"Chin possession it is on the end of the Chhoron Virus Payak.
॥
॥॥",chin,possess,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805,"@sndpnegi198 @SaralPatel J&amp;K me rape ke bad hindus ko gali nhi di gyi, han pr sbne use shame kia. Tableegi jamaat pr koi himayat nhi le rha unki, sawal sirf itna tha ki logo ne use poore islam se jod kr gaali di, Unhe Islamic terrorist kha, corona jeh",O,M,1,Hate,Religion/Radicalization,"@Sandpnegi 199 @Shila P Atal Z & Amp;Tabligi Jamaat Prof. Koi Hyimat Nahh but only the people, only that people have given him the entire Islam",prof,koi,given,islam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
